Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
24,Female,Other,123237,559,11998,0
51,Male,Other,131338,530,95917,1
49,Male,Hispanic,34238,409,94117,0
31,Female,Hispanic,29974,336,5996,0
61,Female,Asian,135127,842,81710,1
39,Male,Asian,110488,687,67892,1
59,Male,Black,143185,740,49766,1
26,Female,Other,140598,546,65420,0
67,Non-Binary,Other,127458,380,34461,0
38,Female,Other,76167,539,85577,0
40,Female,Hispanic,103173,528,11748,0
45,Male,Asian,73866,688,55584,1
57,Male,Hispanic,111920,768,59802,1
27,Non-Binary,White,110873,361,83698,0
35,Non-Binary,Black,105159,548,68183,1
69,Non-Binary,Black,71957,775,95713,1
68,Non-Binary,Hispanic,88184,729,19980,1
32,Female,Asian,110111,460,16790,0
69,Female,Asian,56509,522,53709,0
42,Male,Hispanic,66795,439,19739,0
66,Female,Hispanic,44470,434,33217,0
25,Non-Binary,White,133601,313,31124,0
43,Female,Other,24396,305,73675,0
38,Non-Binary,White,32284,460,33546,0
43,Male,Asian,124422,376,51325,0
64,Female,Hispanic,130691,618,34523,0
66,Non-Binary,White,143944,429,6320,1
65,Non-Binary,White,57450,433,40405,0
27,Non-Binary,White,141291,448,33174,1
51,Non-Binary,Hispanic,122494,324,26988,0
61,Non-Binary,Black,149307,483,82200,1
74,Male,Black,49566,463,82844,0
18,Female,Other,54639,383,17175,0
31,Male,White,83834,807,32883,1
65,Non-Binary,Black,99532,404,33049,0
33,Female,Other,98381,544,94097,0
71,Female,Black,47004,660,96987,0
30,Non-Binary,White,134469,730,24688,1
43,Female,Hispanic,127693,489,96223,0
63,Non-Binary,Hispanic,120106,555,89808,1
23,Male,White,37845,485,97845,0
26,Female,Black,87942,786,7026,0
61,Female,Black,32372,617,71850,0
64,Male,White,75615,385,80013,0
28,Male,Hispanic,126660,409,25821,0
24,Female,Asian,64219,652,25298,0
59,Non-Binary,Other,82639,511,96683,0
62,Female,Other,108401,733,7344,0
58,Male,White,84564,592,58936,1
71,Non-Binary,Black,99356,337,6939,0
69,Non-Binary,Black,50491,728,43773,1
30,Female,Hispanic,42911,618,79265,0
54,Male,Hispanic,87837,496,90372,0
65,Female,Other,56184,435,7830,0
28,Female,Other,98387,806,54108,0
56,Non-Binary,Asian,43082,435,42812,0
22,Male,Hispanic,106255,560,38213,1
67,Female,Hispanic,40204,697,14836,0
45,Non-Binary,Hispanic,123554,359,53465,0
44,Female,White,115937,525,15182,0
21,Male,White,129188,809,27965,1
23,Female,White,105953,679,84105,0
23,Female,Black,40744,343,51771,0
60,Male,Other,26144,300,45016,0
19,Female,White,45808,305,62614,0
19,Female,Asian,58137,685,44128,0
74,Female,Hispanic,93339,490,57865,0
41,Non-Binary,White,27135,584,38485,0
25,Female,White,133790,443,48442,0
32,Female,Other,113441,707,20807,0
23,Non-Binary,Black,145548,653,48184,1
48,Male,Hispanic,52660,328,34108,0
62,Female,Asian,24462,840,58999,0
42,Male,Asian,132504,530,97228,1
68,Male,White,129715,595,63041,1
74,Female,Hispanic,109960,827,47271,1
21,Non-Binary,Hispanic,138683,837,18811,1
42,Non-Binary,Hispanic,58023,646,15820,1
44,Non-Binary,Hispanic,104523,344,72276,0
31,Non-Binary,Black,56669,522,55755,0
61,Non-Binary,Hispanic,119125,464,20268,0
74,Male,Black,122531,632,97203,1
42,Non-Binary,Hispanic,143400,565,55806,1
48,Male,Asian,146289,622,89515,1
48,Non-Binary,Other,20621,773,44705,1
22,Female,Hispanic,70381,731,6467,0
45,Female,White,140794,564,96954,0
19,Male,White,144797,628,81984,1
24,Non-Binary,Other,34639,796,97823,1
59,Female,Other,143288,810,83604,1
52,Female,White,42638,813,57298,1
38,Female,Hispanic,95253,667,19011,0
33,Non-Binary,Asian,86426,795,18975,1
64,Female,White,143421,336,31515,0
31,Male,Asian,132488,626,90368,1
23,Female,Asian,117833,584,60895,0
53,Non-Binary,Other,63900,820,54497,1
60,Male,Black,67738,493,70929,0
49,Female,Other,140959,692,41518,1
23,Female,White,111895,466,32000,0
27,Male,Black,52813,350,45472,0
23,Male,White,43778,648,82585,1
25,Non-Binary,White,109902,545,61890,1
66,Female,Black,58276,388,78804,0
26,Non-Binary,Asian,121568,753,31962,1
59,Non-Binary,White,53370,435,16532,0
72,Male,Asian,63441,746,82749,1
19,Non-Binary,White,43244,701,95255,1
46,Male,Hispanic,88079,663,63202,1
54,Male,Other,44924,564,57021,0
65,Male,Black,95936,772,80108,1
23,Male,Black,27249,422,29967,0
29,Non-Binary,Hispanic,98804,631,40559,1
67,Non-Binary,Other,43171,822,52134,1
34,Non-Binary,Black,132267,365,93233,0
19,Female,Asian,59139,608,21086,0
58,Non-Binary,White,146794,575,86621,1
58,Non-Binary,Hispanic,52224,645,6292,1
21,Non-Binary,Hispanic,117282,778,72753,1
74,Male,Asian,24785,505,65413,0
32,Non-Binary,Hispanic,146500,394,80804,0
38,Non-Binary,Hispanic,149668,847,76764,1
25,Female,Other,94211,665,60509,0
38,Non-Binary,Black,53138,560,84401,0
63,Female,Other,29559,673,7342,0
60,Non-Binary,Hispanic,64443,711,13868,1
67,Male,White,83434,448,84075,0
49,Male,White,136766,734,79819,1
50,Male,Asian,41362,653,91250,1
27,Female,Other,84600,367,23504,0
58,Non-Binary,Black,77440,340,78486,0
45,Non-Binary,Black,145321,377,76101,0
39,Female,Black,127170,845,95572,1
51,Male,Hispanic,81782,311,19473,0
24,Male,Other,74551,434,55085,0
33,Male,White,31789,779,94834,1
23,Non-Binary,Hispanic,112045,377,44958,0
45,Male,Black,38605,845,21360,1
54,Female,Other,93005,357,60088,0
23,Female,Asian,61591,806,84579,1
30,Female,Asian,73694,362,82792,0
67,Non-Binary,Asian,67890,795,88848,1
37,Non-Binary,Asian,132629,361,69628,0
59,Female,Hispanic,124360,675,76435,1
28,Male,Hispanic,102285,592,37584,1
69,Female,White,53064,683,47661,0
26,Male,White,37999,559,57713,0
24,Female,Black,107623,679,14053,1
30,Male,Black,128099,794,34315,1
62,Female,Asian,95311,355,37191,0
35,Female,Asian,60724,772,70647,1
48,Male,Hispanic,33779,649,14380,0
49,Female,Black,20518,680,85674,0
62,Female,Hispanic,113451,374,95645,0
52,Male,Other,148073,808,96845,1
64,Male,Hispanic,140434,513,16764,1
63,Female,Hispanic,98360,791,21306,1
67,Female,White,99214,388,37700,0
45,Male,Black,86291,386,81827,0
30,Male,Other,118117,458,64148,0
45,Male,Hispanic,130263,369,14241,0
54,Female,Asian,123231,324,58409,0
43,Female,Asian,126449,657,30003,1
42,Female,Other,29958,349,54156,0
50,Female,Hispanic,133743,577,56562,1
40,Male,Black,55508,340,36674,0
43,Female,Hispanic,82667,677,24663,0
26,Female,Other,28249,698,43906,0
74,Non-Binary,White,127919,714,97197,1
72,Non-Binary,Asian,146593,800,16270,1
67,Male,Hispanic,137053,403,90715,0
71,Female,Hispanic,144132,686,95239,0
21,Non-Binary,Hispanic,52245,755,72404,1
18,Female,Black,43041,519,99380,0
35,Male,Other,124408,663,17227,1
49,Male,Other,146428,828,57429,1
65,Non-Binary,Hispanic,123388,308,30629,0
46,Non-Binary,Hispanic,72524,666,66382,1
66,Female,Other,98046,564,26037,0
37,Non-Binary,Hispanic,139665,518,98825,1
22,Female,Black,122804,563,59122,0
55,Female,White,87054,556,33653,0
32,Non-Binary,Hispanic,34331,617,16857,0
33,Non-Binary,Hispanic,22686,481,65730,0
43,Male,White,122953,798,59150,1
32,Non-Binary,White,100819,811,10764,1
73,Non-Binary,Black,132422,598,12978,1
71,Male,Hispanic,123224,319,77301,0
50,Female,Hispanic,46790,603,45167,0
46,Non-Binary,Black,34668,724,33861,1
32,Female,Hispanic,80654,470,81837,0
57,Male,Asian,35337,529,41818,0
44,Male,Asian,142799,345,26745,0
59,Non-Binary,Black,75445,802,19640,1
67,Male,White,125601,752,37227,1
22,Non-Binary,Asian,50822,533,93405,0
70,Non-Binary,Other,142091,756,5696,1
57,Female,White,20236,405,26632,0
56,Non-Binary,Asian,112174,698,13604,1
70,Male,Black,112283,448,97437,0
