Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
63,Male,Asian,23757,827,99732,1
25,Female,Black,40315,735,85662,1
48,Female,Asian,112448,434,31631,0
39,Female,Asian,117584,701,67393,1
34,Female,Black,28113,486,45409,0
57,Non-Binary,Asian,37775,623,47058,0
21,Female,Other,120506,454,45853,0
55,Non-Binary,Asian,46992,818,46204,1
42,Male,Black,102971,462,43625,0
53,Non-Binary,Other,58240,719,88512,1
46,Female,White,22550,619,77056,0
65,Female,Other,81098,353,86568,0
67,Non-Binary,Asian,61589,383,23635,0
60,Male,Hispanic,29232,562,8395,0
28,Female,Hispanic,49686,778,64757,1
38,Female,White,143356,434,60315,1
69,Non-Binary,Asian,90421,414,26210,0
68,Male,Hispanic,55034,673,5687,1
38,Female,White,117003,810,40449,1
28,Non-Binary,White,122898,447,54826,0
64,Non-Binary,White,114835,559,89313,1
20,Male,Hispanic,112195,453,66040,0
69,Non-Binary,Black,130965,341,10649,0
52,Female,Asian,134358,669,93273,1
40,Non-Binary,Black,81182,694,41585,1
47,Female,Black,62374,835,44128,1
32,Male,White,117819,667,78040,1
46,Female,Other,62153,403,70613,0
54,Male,Black,47263,333,5017,0
61,Non-Binary,Hispanic,115600,813,34868,1
46,Non-Binary,White,118791,312,71684,0
23,Female,Other,113612,439,29678,0
42,Non-Binary,Black,77204,325,67747,0
32,Male,Black,116561,572,66940,1
19,Female,Asian,77830,625,64274,1
22,Non-Binary,Hispanic,66264,785,6426,1
47,Non-Binary,Other,39282,623,14330,0
43,Male,Asian,31689,666,36500,0
19,Female,White,134734,679,36431,1
42,Non-Binary,Black,39016,813,22383,1
72,Non-Binary,Hispanic,81202,351,33339,0
57,Female,Other,20645,748,47192,1
41,Male,Asian,102875,724,66949,1
31,Female,Hispanic,49150,578,51739,0
64,Male,White,147979,330,95684,0
22,Male,Other,116938,340,8186,0
32,Male,Black,117349,546,32029,1
63,Non-Binary,Hispanic,137057,562,69448,1
65,Female,Other,77734,751,52724,1
39,Female,Other,134315,658,77218,1
45,Female,Hispanic,56220,588,10973,0
51,Female,White,71132,764,89876,1
32,Male,Asian,110729,769,70172,1
59,Non-Binary,Asian,53682,782,34574,1
51,Female,Asian,64219,846,61653,1
29,Non-Binary,Asian,36761,800,13462,1
46,Non-Binary,Asian,134983,483,89739,1
45,Female,Black,29181,571,91078,0
19,Male,White,59227,497,21479,0
65,Non-Binary,Other,117637,677,38320,1
25,Female,White,130956,542,81986,1
52,Non-Binary,Asian,121642,494,29280,1
58,Male,Hispanic,50056,839,61617,1
18,Female,Other,132532,843,95488,1
66,Non-Binary,Other,65260,653,97327,1
66,Non-Binary,Other,66526,404,31192,0
44,Female,Hispanic,37554,745,27005,1
38,Male,White,144770,601,18748,1
59,Female,Hispanic,47232,439,5838,0
43,Female,Other,113792,648,6747,1
67,Non-Binary,Asian,98682,569,57428,1
64,Non-Binary,Asian,82908,634,35274,1
49,Male,Hispanic,34883,844,20169,1
29,Non-Binary,Hispanic,26519,614,47055,0
66,Male,White,129014,511,37563,1
40,Male,Asian,45254,602,35297,0
20,Female,Hispanic,79765,563,51163,0
73,Non-Binary,Hispanic,81176,349,27321,0
20,Female,Black,31720,657,96474,0
55,Male,Hispanic,50857,838,13082,1
66,Non-Binary,Other,137979,560,39034,1
45,Male,Asian,128293,474,7217,1
27,Male,Hispanic,129586,343,63060,0
23,Non-Binary,Other,61006,655,26221,1
29,Non-Binary,Hispanic,26010,581,73685,0
40,Male,White,119528,720,69419,1
56,Non-Binary,Hispanic,101241,807,53244,1
19,Non-Binary,Asian,109638,786,89737,1
32,Female,White,45524,655,10608,1
58,Female,White,74763,553,72632,0
53,Male,Hispanic,141140,813,71934,1
41,Male,Hispanic,21236,456,56847,0
22,Female,Other,133211,584,83967,1
56,Non-Binary,Hispanic,87840,563,86138,1
65,Non-Binary,Black,118137,796,43412,1
