Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
60,Female,Asian,34026,405,11945,0
54,Female,Other,34671,623,23775,0
42,Female,Black,109294,598,34778,0
26,Female,Hispanic,135893,416,87588,0
68,Female,Black,73126,686,88511,0
38,Female,Asian,42663,635,31798,0
35,Female,Other,51386,544,51064,0
58,Male,Hispanic,133540,434,28512,0
56,Female,Other,90583,749,42888,0
48,Female,White,142156,753,84557,1
45,Non-Binary,Hispanic,109166,326,93977,0
61,Female,Other,113335,592,43778,0
25,Female,Black,140067,587,15002,0
70,Male,Other,143333,652,78166,1
37,Female,Asian,91994,394,38860,0
55,Male,White,63498,795,60092,1
31,Male,Hispanic,23733,479,9238,0
48,Male,Black,103618,414,17181,0
29,Non-Binary,Asian,78409,618,25999,1
18,Female,Black,141449,558,27909,0
65,Non-Binary,Black,67051,650,21178,1
63,Female,Black,36788,840,9612,0
43,Male,White,25534,464,29480,0
49,Male,Other,30488,738,14109,1
53,Non-Binary,Black,66727,545,62700,0
40,Female,Asian,22245,675,22364,0
47,Non-Binary,Other,85475,392,88626,0
67,Non-Binary,Other,44345,524,75425,0
67,Male,White,138189,708,29085,1
66,Male,Black,44223,619,37207,0
47,Non-Binary,Hispanic,122088,646,87722,1
36,Female,Black,39561,307,44743,0
26,Male,Other,96055,709,33406,1
27,Female,Black,93698,481,23821,0
71,Female,Hispanic,76529,560,80548,0
49,Female,Hispanic,126983,565,79520,0
69,Female,Hispanic,45776,611,10946,0
72,Male,Asian,29236,635,87929,0
59,Female,White,139620,559,12056,0
37,Female,Other,110185,438,6535,0
52,Male,Hispanic,121139,760,64199,1
21,Female,Black,72643,413,84628,0
65,Non-Binary,Asian,108459,388,5359,0
67,Male,White,124522,744,25533,1
37,Male,Black,46111,428,89873,0
60,Non-Binary,Black,87130,393,50698,0
72,Female,Black,146112,655,32680,1
57,Non-Binary,White,125087,475,5978,1
23,Non-Binary,White,59350,524,30957,0
30,Non-Binary,White,68356,361,21786,0
65,Female,Other,99280,542,84663,0
25,Male,Asian,24090,740,54953,1
29,Male,Black,133491,556,59825,1
35,Male,Asian,44084,610,31687,0
43,Female,Black,33549,329,67578,0
20,Male,Black,82140,588,92520,1
62,Female,White,131723,814,99890,1
68,Male,Black,26624,550,56232,0
58,Female,Other,20641,380,90105,0
28,Female,Black,20711,494,26706,0
66,Female,Asian,57301,478,58591,0
45,Male,Hispanic,47506,550,39282,0
22,Non-Binary,Other,147678,812,16777,1
72,Female,Asian,103556,639,62670,1
33,Female,Asian,93907,451,81811,0
33,Female,White,31959,638,72299,0
19,Male,Asian,42106,603,70375,0
73,Male,Black,107556,337,54639,0
37,Male,Hispanic,127793,603,17404,1
34,Female,Hispanic,61096,334,86955,0
41,Non-Binary,Asian,93305,602,9492,1
72,Female,Black,35111,311,77225,0
56,Non-Binary,Asian,97137,465,56074,0
18,Male,White,49335,334,73032,0
58,Non-Binary,Hispanic,44162,761,35486,1
59,Female,Other,40381,766,20276,0
71,Non-Binary,Black,56140,742,12187,1
52,Non-Binary,Asian,108930,503,58007,1
46,Male,Hispanic,147714,445,86909,1
57,Non-Binary,White,33245,627,47702,0
18,Male,Black,41974,460,14243,0
18,Male,Asian,78686,431,58135,0
62,Female,Asian,79125,759,92518,1
37,Male,Hispanic,71149,684,46239,1
20,Non-Binary,Black,25438,731,5189,1
31,Non-Binary,Asian,89126,365,68728,0
63,Male,Other,69883,677,58651,1
38,Male,White,131749,484,21550,1
63,Male,Hispanic,110046,690,10205,1
23,Male,Hispanic,45238,408,17819,0
42,Male,Other,51905,524,12895,0
18,Female,Asian,81113,389,78651,0
45,Female,Other,93619,346,9217,0
22,Female,Hispanic,50388,794,36243,0
73,Non-Binary,Asian,125238,692,99849,1
57,Female,Asian,62232,381,11405,0
19,Female,Hispanic,28416,503,87539,0
61,Non-Binary,Black,121884,474,99508,1
19,Female,Asian,103833,701,93260,0
64,Female,White,131555,715,17452,1
24,Male,Other,58127,526,47440,0
54,Female,White,77095,672,74027,0
65,Male,White,78549,781,17027,1
47,Male,Other,113560,821,53384,1
32,Non-Binary,Other,21039,644,84077,0
51,Non-Binary,Hispanic,35580,827,36727,1
42,Female,White,93689,794,98712,1
55,Female,Other,121216,409,34733,0
74,Non-Binary,Other,73452,444,48735,0
56,Non-Binary,Asian,114619,784,18903,1
58,Non-Binary,Hispanic,86249,503,34914,0
72,Non-Binary,Hispanic,122005,492,83776,1
60,Female,Black,54238,491,41301,0
20,Male,Hispanic,28294,672,78921,0
64,Non-Binary,Asian,149992,506,58395,1
72,Non-Binary,Black,124304,778,55992,1
73,Male,Other,115983,485,71704,1
22,Male,Black,99939,414,73022,0
32,Non-Binary,White,26491,684,80230,1
61,Male,Hispanic,42856,755,66327,1
26,Non-Binary,White,45621,336,98637,0
68,Non-Binary,Black,20124,610,65871,0
27,Non-Binary,White,107115,417,42764,0
42,Male,Asian,80420,436,61122,0
58,Non-Binary,Black,96193,548,10146,1
67,Non-Binary,Hispanic,131969,721,18342,1
56,Female,Black,22729,560,32338,0
68,Female,Hispanic,53653,314,75901,0
57,Female,White,87931,502,40562,0
44,Male,White,42682,484,83770,0
30,Non-Binary,Hispanic,25590,649,31550,0
57,Non-Binary,Hispanic,104170,497,21938,0
19,Female,Other,123874,635,41227,1
63,Non-Binary,Asian,48826,537,79651,0
29,Female,Other,94592,667,82343,1
23,Male,Asian,57337,451,51795,0
37,Non-Binary,White,59802,790,43338,1
69,Male,Black,66441,730,35640,1
41,Female,Hispanic,44286,500,91415,0
31,Non-Binary,Asian,36965,548,65597,0
41,Male,Asian,47365,319,23259,0
57,Male,Asian,132118,380,73634,0
44,Non-Binary,Hispanic,127852,773,61008,1
26,Male,Hispanic,38165,482,60118,0
64,Non-Binary,Asian,81904,597,91154,1
44,Non-Binary,White,22565,470,98627,0
35,Female,Hispanic,106778,788,76211,1
55,Male,Black,103338,766,59860,1
69,Female,White,85275,364,18029,0
61,Non-Binary,Black,62754,623,62650,1
21,Non-Binary,Black,68776,653,30071,1
59,Male,Asian,123810,447,71267,0
23,Female,White,135126,314,9063,0
37,Female,Asian,76519,392,14987,0
27,Male,Hispanic,120968,849,81388,1
45,Male,Asian,87896,382,35329,0
22,Non-Binary,Asian,89456,709,82586,1
38,Female,Hispanic,81670,367,98033,0
48,Male,Black,117665,619,42432,1
47,Female,Black,33265,457,33095,0
24,Male,Black,121973,359,80549,0
70,Female,Black,117141,578,25349,0
71,Female,Hispanic,63030,381,43551,0
73,Male,Other,93300,374,73449,0
67,Male,Black,23684,658,83559,0
55,Non-Binary,White,93745,711,77527,1
57,Female,White,90663,334,78219,0
65,Male,Other,45951,648,91733,1
53,Female,Other,129550,578,61923,0
51,Female,Hispanic,33306,474,82822,0
28,Male,White,70193,429,96466,0
22,Male,Other,144304,423,36886,1
44,Male,Asian,61263,771,62147,1
30,Male,White,35766,561,64550,0
21,Female,Black,75198,616,71237,0
31,Male,Black,102871,610,9323,1
61,Non-Binary,White,81842,700,65103,1
36,Female,Black,108636,454,74372,0
30,Female,Asian,117920,376,32533,0
40,Non-Binary,Other,122227,472,42249,1
59,Non-Binary,Asian,64642,692,94361,1
19,Male,White,102699,595,73009,1
72,Non-Binary,Black,46603,440,81122,0
55,Non-Binary,White,28699,839,27321,1
64,Female,Black,35428,571,87647,0
51,Male,White,68613,344,98955,0
26,Non-Binary,Hispanic,21383,760,61922,1
54,Non-Binary,White,147185,580,74503,1
49,Female,White,71523,841,39044,1
28,Non-Binary,White,144512,752,18599,1
49,Male,Asian,24751,426,70836,0
41,Male,White,149584,613,38810,1
55,Female,Black,127265,620,6001,1
43,Male,Hispanic,142242,320,75503,0
49,Non-Binary,White,86157,462,93665,0
65,Male,Other,56654,825,37134,1
66,Female,Other,23291,703,7340,0
24,Male,Black,108642,630,47542,1
41,Non-Binary,White,45890,345,58827,0
57,Non-Binary,Hispanic,32447,473,80058,0
