Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
38,Male,Black,115987,636,17194,0
54,Female,Other,111943,838,24038,1
29,Non-Binary,Other,101514,411,23491,0
29,Female,Black,137553,354,87462,0
60,Female,Asian,145258,504,65674,1
48,Female,Other,20437,402,35834,0
35,Non-Binary,Other,112991,829,14203,1
20,Female,White,60439,539,71765,0
74,Non-Binary,Other,140816,733,72859,1
63,Non-Binary,Hispanic,67898,777,81905,0
64,Male,Asian,110803,389,62857,0
48,Female,Asian,118631,445,12619,0
60,Non-Binary,White,61057,363,47983,0
35,Non-Binary,Hispanic,129917,750,21786,0
72,Non-Binary,Other,108862,702,15610,1
57,Female,Black,98675,396,71800,0
22,Non-Binary,Hispanic,131198,513,58102,0
42,Female,Other,128864,311,69896,0
52,Non-Binary,Black,59577,302,98916,0
43,Female,Hispanic,64917,668,12239,0
45,Female,Hispanic,41726,744,97797,0
57,Non-Binary,Other,110626,441,71669,0
68,Non-Binary,Black,123618,469,13404,0
33,Male,Other,133588,695,69171,1
60,Female,Black,120238,519,68441,0
28,Non-Binary,Black,112242,815,29594,1
59,Female,Other,147214,794,14869,1
65,Non-Binary,Other,52097,517,35794,0
30,Non-Binary,Other,44069,772,37566,1
40,Female,Other,63527,630,18191,1
72,Female,White,53024,459,77788,0
68,Female,Asian,86877,657,42544,1
27,Non-Binary,Black,59787,395,98069,0
72,Female,White,76768,738,81016,1
55,Non-Binary,Other,123835,550,81853,1
48,Non-Binary,White,133616,470,71206,1
35,Female,Black,119720,784,26164,0
31,Female,Asian,107480,693,6742,1
52,Non-Binary,Asian,81225,644,86723,1
70,Female,Hispanic,27473,607,59963,0
25,Male,Asian,141994,740,13739,1
21,Female,Asian,55330,606,91054,0
40,Female,Black,29298,485,36370,0
40,Male,Hispanic,137874,613,54958,0
42,Non-Binary,Hispanic,98987,760,13882,0
38,Male,White,99439,638,27535,1
29,Female,Other,72843,807,12986,1
68,Male,Asian,121085,836,5847,1
33,Male,Hispanic,148675,525,92961,0
33,Female,Other,32931,769,34444,1
66,Non-Binary,White,53092,504,50055,0
34,Male,Hispanic,127097,591,51718,0
26,Non-Binary,Asian,72249,578,41074,0
48,Non-Binary,Asian,31828,300,53835,0
32,Male,Other,121351,610,97825,1
71,Female,Black,48902,781,46740,0
22,Female,Black,115780,803,23629,0
36,Male,Other,55441,726,43830,1
20,Male,Black,32685,679,68171,0
53,Male,Other,45718,542,19731,0
33,Non-Binary,Other,78429,620,66261,1
44,Non-Binary,Hispanic,55279,791,86482,0
60,Non-Binary,White,36816,547,26807,0
52,Male,Hispanic,38228,726,27969,0
26,Non-Binary,White,123614,403,88734,0
70,Non-Binary,Black,31796,548,57578,0
50,Non-Binary,White,20404,484,49345,0
47,Non-Binary,Other,25731,605,41217,0
18,Male,White,45339,701,46623,1
41,Female,Black,89703,510,15925,0
55,Male,Black,47979,400,59262,0
26,Male,Asian,57396,525,82015,0
60,Non-Binary,Asian,119534,729,49668,1
50,Female,Asian,33901,458,62920,0
69,Non-Binary,Other,112003,614,17269,1
20,Male,White,97812,582,31433,1
42,Female,White,115274,390,46126,0
23,Male,Asian,136999,511,73356,1
31,Female,Black,122699,464,31140,0
25,Non-Binary,Other,96061,624,53695,1
27,Female,Black,57074,639,76465,0
62,Male,Hispanic,76169,324,88236,0
22,Male,White,76390,731,72976,1
31,Male,Other,83234,312,37969,0
40,Female,Asian,25093,812,29486,1
54,Non-Binary,Other,22949,364,64301,0
21,Male,Asian,90088,833,13713,1
51,Female,Hispanic,36947,343,19550,0
73,Male,White,149174,696,83896,1
32,Female,Asian,61859,304,92851,0
68,Male,Black,62381,812,81124,0
72,Non-Binary,Black,69547,387,89071,0
28,Male,Hispanic,42941,639,42798,0
30,Female,Black,63032,486,41775,0
24,Non-Binary,Asian,143872,331,83064,0
23,Female,White,36761,484,46347,0
59,Male,Asian,111734,451,5156,0
54,Male,Black,50463,628,49727,0
47,Male,Hispanic,103572,844,79800,1
43,Male,White,33426,677,60788,1
30,Female,Hispanic,50284,760,83113,0
29,Non-Binary,White,59000,513,74903,0
70,Female,White,90561,695,58206,1
51,Female,Other,46851,403,55530,0
29,Male,Hispanic,137046,345,55809,0
48,Non-Binary,Other,85875,702,83184,1
61,Female,Asian,45257,301,64514,0
66,Female,White,145413,399,17513,0
58,Female,White,59576,448,22313,0
52,Female,Hispanic,30794,735,79684,0
47,Non-Binary,Asian,75398,764,80185,1
38,Non-Binary,White,129310,407,71759,0
38,Male,Hispanic,123271,721,7159,0
69,Non-Binary,Asian,149466,738,96834,1
18,Female,Black,125662,474,32685,0
66,Non-Binary,Asian,57906,828,39721,1
18,Male,White,52918,747,58293,1
51,Male,Hispanic,53398,647,10812,0
18,Female,White,42618,492,7402,0
42,Female,White,34323,805,50104,1
24,Male,Other,101476,468,94913,0
25,Female,Black,143467,713,99410,1
58,Male,Other,64715,847,97469,1
37,Female,Black,31757,837,43863,0
28,Female,Asian,116430,329,92642,0
40,Female,Asian,72729,732,39891,1
34,Male,Asian,110417,842,18727,1
48,Non-Binary,Hispanic,84229,538,49029,0
70,Female,White,83332,320,41536,0
65,Non-Binary,White,25412,457,40217,0
23,Male,Other,142163,571,33633,1
45,Female,Black,104163,769,11983,1
24,Female,Other,133487,518,18345,1
36,Male,Other,87137,738,87911,1
71,Female,Hispanic,42955,622,25333,0
38,Non-Binary,Other,57560,746,97439,1
29,Female,Other,124905,680,5760,1
74,Male,Hispanic,100839,475,24632,0
66,Non-Binary,Black,114129,665,29710,0
31,Female,Black,121998,798,36213,1
22,Non-Binary,White,97140,585,53232,1
21,Female,White,130031,634,47284,1
50,Male,Hispanic,141519,393,97796,0
41,Female,Other,141474,344,27167,0
22,Male,Asian,146153,308,80360,0
73,Non-Binary,Hispanic,125447,388,25681,0
57,Male,Black,51338,576,25977,0
71,Male,Other,103398,645,86595,1
40,Female,White,138257,580,60075,1
61,Non-Binary,Black,123040,361,13378,0
33,Female,Hispanic,104373,508,78956,0
28,Non-Binary,Other,42424,806,19385,1
66,Non-Binary,White,71539,701,9770,1
39,Female,Other,140094,585,97681,1
71,Male,Black,110571,648,11566,0
18,Female,White,96548,553,39834,1
32,Male,Other,80594,846,76198,1
38,Female,Other,143556,393,16831,0
33,Female,White,76396,533,8822,0
71,Male,Other,59484,736,45651,1
22,Female,Asian,71274,782,42496,1
39,Female,White,73826,453,9099,0
39,Male,White,127680,308,72184,0
34,Male,Black,27791,707,61106,0
72,Female,Black,73254,672,93040,0
35,Female,White,20436,514,96240,0
30,Female,Black,118849,771,93933,1
61,Non-Binary,Black,69635,391,20292,0
38,Female,White,147710,584,6995,1
65,Male,Black,140491,722,48576,0
18,Non-Binary,White,57957,363,29177,0
51,Male,White,148387,651,8762,1
30,Non-Binary,Other,39135,762,96992,1
58,Male,Black,75963,431,63071,0
52,Non-Binary,Black,149630,397,26239,0
43,Male,Hispanic,119540,540,84657,0
52,Female,Other,42638,701,71908,1
67,Male,Black,72024,645,65170,0
22,Male,Asian,105601,563,37425,1
21,Non-Binary,White,67302,762,91486,1
22,Male,Asian,82420,316,92959,0
60,Non-Binary,Other,114773,569,81423,1
72,Male,Other,52972,575,82687,0
39,Female,White,109861,594,27156,1
19,Non-Binary,Other,63858,491,88941,0
18,Non-Binary,Black,64286,566,48336,0
62,Non-Binary,Asian,145047,802,20118,1
53,Non-Binary,Black,146727,425,85996,0
74,Female,Asian,85380,574,72549,1
66,Male,Other,126412,409,58610,0
54,Male,White,132930,326,17850,0
26,Non-Binary,Other,42702,394,58996,0
33,Male,Other,96574,734,35661,1
47,Female,Black,52429,491,83576,0
52,Female,Other,82717,508,97509,0
69,Non-Binary,Other,34611,493,46808,0
53,Non-Binary,Black,23026,451,70739,0
