Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
46,Male,Hispanic,116215,426,72950,0
29,Female,White,130458,728,93837,1
44,Female,Other,75632,673,26372,1
74,Non-Binary,Asian,35047,684,81201,1
39,Non-Binary,Hispanic,122909,804,90776,1
50,Female,White,138068,483,38198,1
51,Male,Black,53351,632,47239,1
65,Male,Asian,75449,508,90366,0
70,Male,White,78168,501,42999,0
20,Non-Binary,White,130428,424,41471,0
18,Non-Binary,Asian,24656,679,16507,0
51,Non-Binary,Other,144258,470,6308,1
43,Female,Black,107272,606,78593,1
24,Non-Binary,Black,28455,378,43627,0
18,Male,Black,136519,521,67784,0
55,Non-Binary,Asian,83822,799,64327,1
34,Non-Binary,White,79310,319,20679,0
74,Male,Other,96887,360,92050,0
28,Non-Binary,Other,120500,647,47409,1
50,Non-Binary,Asian,27107,509,94514,0
52,Non-Binary,Black,130794,488,76961,1
24,Male,White,61340,606,55927,0
39,Male,Other,121089,797,89265,1
23,Female,Black,59169,652,93615,0
71,Female,Other,32941,638,6448,0
61,Female,Black,32151,695,66009,1
74,Male,White,82168,411,49537,0
27,Non-Binary,Black,138028,824,60592,1
29,Non-Binary,Asian,69753,354,10988,0
25,Non-Binary,Black,99754,308,36893,0
55,Non-Binary,White,70393,600,39480,1
19,Male,Asian,121968,530,77715,0
46,Male,Hispanic,145471,692,96768,1
40,Male,Black,47545,373,20813,0
47,Female,Black,62547,719,69932,1
45,Male,Asian,81802,559,75949,0
62,Male,Other,84935,432,52508,0
39,Non-Binary,White,92474,382,54722,0
30,Male,Black,33559,632,85302,0
69,Male,Other,26267,330,46625,0
44,Non-Binary,Black,137077,362,56210,0
19,Female,White,30697,831,82866,0
35,Female,Asian,63722,424,21436,0
49,Female,Hispanic,112930,469,49502,0
47,Non-Binary,Black,128716,549,71305,1
44,Non-Binary,White,127134,552,19707,1
36,Female,Other,94260,469,85508,0
74,Non-Binary,White,75760,481,60085,0
73,Female,Other,110727,606,74072,1
49,Male,Hispanic,83245,358,84557,0
21,Female,Asian,94073,695,16856,0
71,Non-Binary,Black,53284,777,66747,1
29,Female,Black,114582,690,38671,1
65,Non-Binary,White,88529,778,49271,1
62,Non-Binary,Black,117104,486,87095,1
69,Male,White,69924,583,45299,0
50,Non-Binary,Other,88539,550,14911,1
64,Male,Black,133323,428,61537,0
43,Female,Other,110356,676,40538,1
19,Non-Binary,Other,128645,530,40852,0
43,Non-Binary,Black,42794,793,57663,1
40,Female,White,39343,627,81970,0
18,Female,Hispanic,53284,418,22548,0
23,Male,Hispanic,112842,556,83924,0
