Age,Gender,Race,AnnualIncome,CreditScore,LoanAmount,LoanApproved
63,Female,Asian,86201,561,84264,1
72,Male,Other,24108,412,66669,0
31,Female,Other,87089,325,96501,0
65,Male,Hispanic,62934,326,24292,0
62,Female,White,31598,634,26418,0
67,Male,Hispanic,122416,842,29060,1
20,Female,White,86354,782,48399,1
51,Non-Binary,White,55791,481,87487,0
45,Male,White,136306,559,59268,1
47,Male,Hispanic,41437,451,32008,0
73,Male,Black,135949,301,69780,0
41,Female,Black,38290,836,23779,1
22,Non-Binary,White,97320,598,92952,1
59,Female,Hispanic,83250,738,78569,1
55,Female,Black,64929,670,61625,1
44,Non-Binary,Hispanic,79908,494,20225,0
64,Non-Binary,Black,64536,838,19535,1
52,Non-Binary,White,59671,387,52750,0
39,Male,Other,20369,691,75211,0
70,Male,Other,31302,706,12962,1
41,Non-Binary,Other,60295,449,53892,0
52,Female,Other,141429,533,74404,1
25,Female,Asian,40793,321,60822,0
73,Female,White,103013,446,91560,0
71,Non-Binary,Asian,81768,413,58856,0
26,Non-Binary,Asian,98904,736,30393,1
54,Non-Binary,White,76176,617,74985,1
57,Female,Hispanic,133346,552,27078,1
33,Non-Binary,Hispanic,64535,791,45288,1
19,Male,White,146353,597,33141,1
18,Non-Binary,White,37027,820,13287,1
28,Female,Black,87783,706,84306,1
47,Female,Other,102483,662,15364,1
30,Non-Binary,Hispanic,137510,501,83154,1
64,Non-Binary,Hispanic,33918,695,51887,1
46,Non-Binary,Asian,81653,690,99982,1
34,Female,Other,128543,691,67944,1
49,Male,White,83096,378,55113,0
22,Non-Binary,White,121210,687,96805,1
64,Non-Binary,Asian,130368,325,45158,0
26,Male,Hispanic,123983,327,84807,0
50,Male,Hispanic,94114,328,63658,0
68,Non-Binary,Asian,44770,552,14679,0
32,Non-Binary,Hispanic,93708,445,22755,0
66,Non-Binary,Hispanic,143391,362,12423,0
73,Female,White,103205,483,36976,0
56,Non-Binary,Black,25284,739,80359,1
22,Non-Binary,Asian,68591,570,38830,0
70,Non-Binary,Black,132095,679,10206,1
39,Male,Asian,53376,374,17302,0
19,Non-Binary,Black,73745,361,57628,0
25,Male,Other,76898,664,93029,1
50,Non-Binary,Hispanic,119939,769,72971,1
30,Female,Black,88361,765,31448,1
37,Female,White,80301,486,15980,0
26,Non-Binary,Asian,54324,799,98198,1
21,Male,Asian,55044,327,7048,0
56,Non-Binary,Asian,136492,483,43059,1
18,Non-Binary,Asian,67324,722,22444,1
18,Non-Binary,Other,129514,507,82964,1
33,Female,White,24156,497,36768,0
74,Female,Black,66552,391,80889,0
67,Non-Binary,Other,133720,616,40043,1
74,Female,Asian,135699,776,41674,1
31,Non-Binary,Black,76265,406,13869,0
53,Female,Hispanic,72030,771,24047,1
48,Non-Binary,Black,120329,544,87951,1
64,Female,Black,37202,709,55027,1
45,Female,White,122346,334,53645,0
36,Female,Other,59287,694,99364,1
48,Non-Binary,Hispanic,100108,319,85193,0
65,Female,Hispanic,42415,796,35110,1
26,Male,Black,45614,609,33099,0
26,Female,Asian,53510,370,45502,0
51,Male,Other,25250,496,62984,0
46,Non-Binary,Other,102651,607,6502,1
67,Male,Black,90827,612,77383,1
57,Male,White,60411,566,48222,0
52,Non-Binary,Hispanic,81742,341,67559,0
30,Non-Binary,White,105675,678,42022,1
35,Female,White,141698,839,92992,1
27,Male,Black,84349,709,14461,1
18,Female,White,116665,337,54104,0
38,Non-Binary,Black,91171,671,27211,1
28,Female,Asian,51433,436,41999,0
31,Male,Black,21733,781,13261,1
37,Non-Binary,Asian,37645,436,87599,0
51,Female,Other,40105,761,30984,1
55,Non-Binary,Other,71402,309,48519,0
51,Female,Other,25278,378,73658,0
33,Male,White,117630,720,55122,1
31,Non-Binary,Asian,61708,667,17601,1
